序号,投资者账号,投资者,报单编号,本地报单编号,交易所,合约代码,合约名称,买卖,开平,报单价格,报单数量,报单状态,成交均价,成交数量,撤单数量,剩余数量,报单时间,撤单时间,成交时间,成交时间(日),手续费,平仓盈亏,平仓盈亏(逐笔),类型,时态,策略编号,备注,MEMO,策略名称,类别,下单用户,撤单用户,IP地址,MAC,委托终端,前置ID,会话ID,营业部
422,138411,？？？？？？？？′？？？,104935,000000006481,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:19:25,22:19:26,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
421,138411,？？？？？？？？′？？？,104934,000000006473,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:19:25,22:19:26,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
420,138411,？？？？？？？？′？？？,104830,000000006449,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:19:17,22:19:18,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
419,138411,？？？？？？？？′？？？,104829,000000006441,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:19:17,22:19:18,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
418,138411,？？？？？？？？′？？？,104747,000000006417,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:19:11,22:19:12,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
417,138411,？？？？？？？？′？？？,104746,000000006409,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:19:11,22:19:12,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
416,138411,？？？？？？？？′？？？,104720,000000006385,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:19:10,22:19:10,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
415,138411,？？？？？？？？′？？？,104719,000000006377,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:19:10,22:19:10,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
414,138411,？？？？？？？？′？？？,104709,000000006353,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:19:09,22:19:09,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
413,138411,？？？？？？？？′？？？,104708,000000006345,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:19:09,22:19:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
412,138411,？？？？？？？？′？？？,104688,000000006321,SHFE,ni2209,ni2209,    卖,平今,164500,1,撤单,164380.0,0,1,0,22:19:08,22:19:08,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
411,138411,？？？？？？？？′？？？,104687,000000006313,SHFE,ni2209,ni2209,    卖,平今,164500,1,撤单,164380.0,0,1,0,22:19:08,22:19:08,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
410,138411,？？？？？？？？′？？？,104676,000000006289,SHFE,ni2209,ni2209,    卖,平今,164520,1,撤单,164380.0,0,1,0,22:19:08,22:19:08,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
409,138411,？？？？？？？？′？？？,104675,000000006281,SHFE,ni2209,ni2209,    卖,平今,164520,1,撤单,164380.0,0,1,0,22:19:08,22:19:08,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
408,138411,？？？？？？？？′？？？,104630,000000006257,SHFE,ni2209,ni2209,    卖,平今,164600,1,撤单,164380.0,0,1,0,22:19:05,22:19:05,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
407,138411,？？？？？？？？′？？？,104629,000000006249,SHFE,ni2209,ni2209,    卖,平今,164600,1,撤单,164380.0,0,1,0,22:19:05,22:19:05,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
406,138411,？？？？？？？？′？？？,104115,000000006225,SHFE,ni2209,ni2209,    卖,平今,164130,1,撤单,164380.0,0,1,0,22:18:24,22:18:24,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
405,138411,？？？？？？？？′？？？,104114,000000006217,SHFE,ni2209,ni2209,    卖,平今,164130,1,撤单,164380.0,0,1,0,22:18:24,22:18:24,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
404,138411,？？？？？？？？′？？？,104106,000000006193,SHFE,ni2209,ni2209,    卖,平今,164200,1,撤单,164380.0,0,1,0,22:18:23,22:18:23,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
403,138411,？？？？？？？？′？？？,104105,000000006185,SHFE,ni2209,ni2209,    卖,平今,164200,1,撤单,164380.0,0,1,0,22:18:23,22:18:23,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
402,138411,？？？？？？？？′？？？,104080,000000006161,SHFE,ni2209,ni2209,    卖,平今,164240,1,撤单,164380.0,0,1,0,22:18:21,22:18:22,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
401,138411,？？？？？？？？′？？？,104079,000000006153,SHFE,ni2209,ni2209,    卖,平今,164240,1,撤单,164380.0,0,1,0,22:18:21,22:18:22,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
400,138411,？？？？？？？？′？？？,104068,000000006129,SHFE,ni2209,ni2209,    卖,平今,164250,1,撤单,164380.0,0,1,0,22:18:21,22:18:21,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
399,138411,？？？？？？？？′？？？,104067,000000006121,SHFE,ni2209,ni2209,    卖,平今,164250,1,撤单,164380.0,0,1,0,22:18:21,22:18:21,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
398,138411,？？？？？？？？′？？？,103912,000000006097,SHFE,ni2209,ni2209,    卖,平今,164240,1,撤单,164380.0,0,1,0,22:18:13,22:18:14,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
397,138411,？？？？？？？？′？？？,103911,000000006089,SHFE,ni2209,ni2209,    卖,平今,164240,1,撤单,164380.0,0,1,0,22:18:13,22:18:14,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
396,138411,？？？？？？？？′？？？,103867,000000006065,SHFE,ni2209,ni2209,    卖,平今,164300,1,撤单,164380.0,0,1,0,22:18:11,22:18:11,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
395,138411,？？？？？？？？′？？？,103866,000000006057,SHFE,ni2209,ni2209,    卖,平今,164300,1,撤单,164380.0,0,1,0,22:18:11,22:18:11,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
394,138411,？？？？？？？？′？？？,103719,000000006033,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:18:03,22:18:03,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
393,138411,？？？？？？？？′？？？,103718,000000006025,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:18:03,22:18:03,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
392,138411,？？？？？？？？′？？？,103672,000000006001,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:18:02,22:18:02,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
391,138411,？？？？？？？？′？？？,103671,000000005993,SHFE,ni2209,ni2209,    卖,平今,164430,1,撤单,164380.0,0,1,0,22:18:02,22:18:02,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
390,138411,？？？？？？？？′？？？,103529,000000005969,SHFE,ni2209,ni2209,    卖,平今,164560,1,撤单,164380.0,0,1,0,22:17:56,22:17:57,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
389,138411,？？？？？？？？′？？？,103528,000000005961,SHFE,ni2209,ni2209,    卖,平今,164560,1,撤单,164380.0,0,1,0,22:17:56,22:17:57,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
388,138411,？？？？？？？？′？？？,103213,000000005937,SHFE,ni2209,ni2209,    卖,平今,164610,1,撤单,164380.0,0,1,0,22:17:33,22:17:33,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
387,138411,？？？？？？？？′？？？,103212,000000005929,SHFE,ni2209,ni2209,    卖,平今,164610,1,撤单,164380.0,0,1,0,22:17:33,22:17:33,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
386,138411,？？？？？？？？′？？？,102432,000000005905,SHFE,ni2209,ni2209,    卖,平今,164560,1,撤单,164380.0,0,1,0,22:16:50,22:16:50,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
385,138411,？？？？？？？？′？？？,102431,000000005897,SHFE,ni2209,ni2209,    卖,平今,164560,1,撤单,164380.0,0,1,0,22:16:50,22:16:50,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
384,138411,？？？？？？？？′？？？,101414,000000005873,SHFE,ni2209,ni2209,    卖,平今,164330,1,撤单,164380.0,0,1,0,22:16:07,22:16:07,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
383,138411,？？？？？？？？′？？？,101413,000000005865,SHFE,ni2209,ni2209,    卖,平今,164330,1,撤单,164380.0,0,1,0,22:16:07,22:16:07,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
382,138411,？？？？？？？？′？？？,100943,000000005841,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:15:35,22:15:35,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
381,138411,？？？？？？？？′？？？,100942,000000005833,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:15:35,22:15:35,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
380,138411,？？？？？？？？′？？？,100292,000000005809,SHFE,ni2209,ni2209,    卖,平今,164040,1,撤单,164380.0,0,1,0,22:14:48,22:14:48,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
379,138411,？？？？？？？？′？？？,100291,000000005801,SHFE,ni2209,ni2209,    卖,平今,164040,1,撤单,164380.0,0,1,0,22:14:48,22:14:48,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
378,138411,？？？？？？？？′？？？,100278,000000005777,SHFE,ni2209,ni2209,    卖,平今,164060,1,撤单,164380.0,0,1,0,22:14:46,22:14:47,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
377,138411,？？？？？？？？′？？？,100277,000000005769,SHFE,ni2209,ni2209,    卖,平今,164060,1,撤单,164380.0,0,1,0,22:14:46,22:14:47,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
376,138411,？？？？？？？？′？？？,99631,000000005745,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:13:49,22:13:49,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
375,138411,？？？？？？？？′？？？,99630,000000005737,SHFE,ni2209,ni2209,    卖,平今,164390,1,撤单,164380.0,0,1,0,22:13:49,22:13:49,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
374,138411,？？？？？？？？′？？？,99223,000000005713,SHFE,ni2209,ni2209,    卖,平今,164280,1,撤单,164380.0,0,1,0,22:13:08,22:13:09,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
373,138411,？？？？？？？？′？？？,99222,000000005705,SHFE,ni2209,ni2209,    卖,平今,164280,1,撤单,164380.0,0,1,0,22:13:08,22:13:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
372,138411,？？？？？？？？′？？？,96960,000000005681,SHFE,ni2209,ni2209,    卖,平今,164020,1,撤单,164380.0,0,1,0,22:10:05,22:10:06,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
371,138411,？？？？？？？？′？？？,96958,000000005673,SHFE,ni2209,ni2209,    卖,平今,164020,1,撤单,164380.0,0,1,0,22:10:05,22:10:06,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
370,138411,？？？？？？？？′？？？,94472,000000005649,SHFE,ni2209,ni2209,    卖,平今,164290,1,撤单,164380.0,0,1,0,22:06:58,22:06:59,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
369,138411,？？？？？？？？′？？？,94471,000000005641,SHFE,ni2209,ni2209,    卖,平今,164290,1,撤单,164380.0,0,1,0,22:06:58,22:06:59,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
368,138411,？？？？？？？？′？？？,94375,000000005617,SHFE,ni2209,ni2209,    卖,平今,164120,1,撤单,164380.0,0,1,0,22:06:50,22:06:50,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
367,138411,？？？？？？？？′？？？,94374,000000005609,SHFE,ni2209,ni2209,    卖,平今,164120,1,撤单,164380.0,0,1,0,22:06:50,22:06:50,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
366,138411,？？？？？？？？′？？？,93856,000000005585,SHFE,ni2209,ni2209,    卖,平今,164250,1,撤单,164380.0,0,1,0,22:06:12,22:06:12,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
365,138411,？？？？？？？？′？？？,93855,000000005577,SHFE,ni2209,ni2209,    卖,平今,164250,1,撤单,164380.0,0,1,0,22:06:12,22:06:12,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
364,138411,？？？？？？？？′？？？,93847,000000005553,SHFE,ni2209,ni2209,    卖,平今,164270,1,撤单,164380.0,0,1,0,22:06:12,22:06:12,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
363,138411,？？？？？？？？′？？？,93846,000000005545,SHFE,ni2209,ni2209,    卖,平今,164270,1,撤单,164380.0,0,1,0,22:06:12,22:06:12,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
362,138411,？？？？？？？？′？？？,93833,000000005521,SHFE,ni2209,ni2209,    卖,平今,164310,1,撤单,164380.0,0,1,0,22:06:11,22:06:11,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
361,138411,？？？？？？？？′？？？,93832,000000005513,SHFE,ni2209,ni2209,    卖,平今,164310,1,撤单,164380.0,0,1,0,22:06:11,22:06:11,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
360,138411,？？？？？？？？′？？？,92641,000000005489,SHFE,ni2209,ni2209,    卖,平今,164320,1,撤单,164380.0,0,1,0,22:05:10,22:05:10,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
359,138411,？？？？？？？？′？？？,92640,000000005481,SHFE,ni2209,ni2209,    卖,平今,164320,1,撤单,164380.0,0,1,0,22:05:10,22:05:10,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
358,138411,？？？？？？？？′？？？,92633,000000005457,SHFE,ni2209,ni2209,    卖,平今,164330,1,撤单,164380.0,0,1,0,22:05:09,22:05:09,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
357,138411,？？？？？？？？′？？？,92632,000000005449,SHFE,ni2209,ni2209,    卖,平今,164330,1,撤单,164380.0,0,1,0,22:05:09,22:05:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
356,138411,？？？？？？？？′？？？,91806,000000005425,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:04:31,22:04:31,, ,--,--,--,投机,GFD,套利[C13],,,ni09-08:Spread[C13],普通,138411,,,,InfiniV8_1,3,-290971658,
355,138411,？？？？？？？？′？？？,91805,000000005417,SHFE,ni2209,ni2209,    卖,平今,164400,1,撤单,164380.0,0,1,0,22:04:31,22:04:31,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
354,138411,？？？？？？？？′？？？,89334,000000005401,SHFE,ni2209,ni2209,    卖,平今,164580,1,撤单,164380.0,0,1,0,22:02:24,22:02:24,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
353,138411,？？？？？？？？′？？？,89327,000000005385,SHFE,ni2209,ni2209,    卖,平今,164560,1,撤单,164380.0,0,1,0,22:02:24,22:02:23,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
352,138411,？？？？？？？？′？？？,88939,000000005369,SHFE,ni2209,ni2209,    卖,平今,164580,1,撤单,164380.0,0,1,0,22:02:08,22:02:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
351,138411,？？？？？？？？′？？？,88876,000000005353,SHFE,ni2209,ni2209,    卖,平今,164590,1,撤单,164380.0,0,1,0,22:02:04,22:02:05,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
350,138411,？？？？？？？？′？？？,88875,000000005337,SHFE,ni2209,ni2209,    卖,平今,164600,1,撤单,164380.0,0,1,0,22:02:04,22:02:04,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
349,138411,？？？？？？？？′？？？,88865,000000005321,SHFE,ni2209,ni2209,    卖,平今,164630,1,撤单,164380.0,0,1,0,22:02:04,22:02:03,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
348,138411,？？？？？？？？′？？？,88745,000000005305,SHFE,ni2209,ni2209,    卖,平今,164730,1,撤单,164380.0,0,1,0,22:02:00,22:02:00,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
347,138411,？？？？？？？？′？？？,88516,000000005297,SHFE,ni2208,ni2208,    卖,开仓,169500,1,全部成交,169500.0,1,0,0,22:01:44,,22:01:44,20220701 22:01:44,1.00,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
346,138411,？？？？？？？？′？？？,88515,000000005289,SHFE,ni2209,ni2209,买,开仓,164600,1,全部成交,164600.0,1,0,0,22:01:44,,22:01:44,20220701 22:01:44,1.00,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
345,138411,？？？？？？？？′？？？,88510,000000005281,SHFE,ni2208,ni2208,    卖,开仓,169510,1,全部成交,169510.0,1,0,0,22:01:44,,22:01:44,20220701 22:01:44,1.00,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
344,138411,？？？？？？？？′？？？,88503,000000005265,SHFE,ni2209,ni2209,买,开仓,164610,1,全部成交,164600.0,1,0,0,22:01:44,,22:01:44,20220701 22:01:44,1.00,--,--,投机,GFD,套利[C11],28:SHFE:报单已经全部成交,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
343,138411,？？？？？？？？′？？？,88489,000000005257,SHFE,ni2208,ni2208,    卖,开仓,169550,1,全部成交,169550.0,1,0,0,22:01:43,,22:01:43,20220701 22:01:43,1.00,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
342,138411,？？？？？？？？′？？？,88409,000000005241,SHFE,ni2209,ni2209,买,开仓,164630,1,全部成交,164620.0,1,0,0,22:01:40,,22:01:43,20220701 22:01:43,1.00,--,--,投机,GFD,套利[C11],CTP:报单已全成交或已撤销，不能再撤,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
341,138411,？？？？？？？？′？？？,88366,000000005225,SHFE,ni2209,ni2209,买,开仓,164630,1,撤单,164620.0,0,1,0,22:01:38,22:01:39,, ,--,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
340,138411,？？？？？？？？′？？？,88365,000000005209,SHFE,ni2209,ni2209,买,开仓,164650,1,撤单,164620.0,0,1,0,22:01:38,22:01:38,, ,--,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
339,138411,？？？？？？？？′？？？,88355,000000005201,SHFE,ni2208,ni2208,    卖,开仓,169560,1,全部成交,169560.0,1,0,0,22:01:38,,22:01:38,20220701 22:01:38,1.00,--,--,投机,GFD,套利[C11],,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
338,138411,？？？？？？？？′？？？,88331,000000005185,SHFE,ni2209,ni2209,买,开仓,164660,1,全部成交,164650.0,1,0,0,22:01:36,,22:01:38,20220701 22:01:38,1.00,--,--,投机,GFD,套利[C11],CTP:报单已全成交或已撤销，不能再撤,,ni09-08:Spread[C11],普通,138411,,,,InfiniV8_1,3,-290971658,
337,138411,？？？？？？？？′？？？,87899,000000005169,SHFE,ni2209,ni2209,    卖,平今,164800,1,撤单,164650.0,0,1,0,22:01:13,22:01:14,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
336,138411,？？？？？？？？′？？？,87802,000000005153,SHFE,ni2209,ni2209,    卖,平今,164880,1,撤单,164650.0,0,1,0,22:01:09,22:01:09,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
335,138411,？？？？？？？？′？？？,87475,000000005137,SHFE,ni2209,ni2209,    卖,平今,164790,1,撤单,164650.0,0,1,0,22:00:55,22:00:55,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
334,138411,？？？？？？？？′？？？,87449,000000005121,SHFE,ni2209,ni2209,    卖,平今,164810,1,撤单,164650.0,0,1,0,22:00:53,22:00:54,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
333,138411,？？？？？？？？′？？？,87384,000000005105,SHFE,ni2209,ni2209,    卖,平今,164810,1,撤单,164650.0,0,1,0,22:00:49,22:00:50,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
332,138411,？？？？？？？？′？？？,87369,000000005089,SHFE,ni2209,ni2209,    卖,平今,164810,1,撤单,164650.0,0,1,0,22:00:48,22:00:49,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
331,138411,？？？？？？？？′？？？,87211,000000005073,SHFE,ni2209,ni2209,    卖,平今,164930,1,撤单,164650.0,0,1,0,22:00:42,22:00:42,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
330,138411,？？？？？？？？′？？？,87172,000000005057,SHFE,ni2209,ni2209,    卖,平今,164940,1,撤单,164650.0,0,1,0,22:00:40,22:00:41,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
329,138411,？？？？？？？？′？？？,86836,000000005041,SHFE,ni2209,ni2209,    卖,平今,164940,1,撤单,164650.0,0,1,0,22:00:22,22:00:23,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
328,138411,？？？？？？？？′？？？,86745,000000005025,SHFE,ni2209,ni2209,    卖,平今,164910,1,撤单,164650.0,0,1,0,22:00:18,22:00:19,, ,--,--,--,投机,GFD,套利[C10],,,ni09-08:Spread[C10],普通,138411,,,,InfiniV8_1,3,-290971658,
