"序号","投资者","用户描述","合约","买卖","开平","状态","委托价格","成交均价","总手数","未成交","已成交","投保","有效期","报单时间","强平原因","详细状态","终端产品","单号","合约名","交易所","交易单元","本地单号","品种",
"754","""138411""","138411","ni2209","买　","开仓","已撤单","163960","-","1","1","0","投机","当日有效","22:39:39","非强平","已撤单","InfiniV8_1","      123820","沪镍2209","上期所","-1","000000011665|-290971658|3","ni",
"753","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:38","非强平","已撤单","InfiniV8_1","      123816","沪镍2209","上期所","-1","000000011649|-290971658|3","ni",
"752","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:36","非强平","已撤单","InfiniV8_1","      123796","沪镍2209","上期所","-1","000000011633|-290971658|3","ni",
"751","""138411""","138411","ni2209","买　","开仓","已撤单","164020","-","1","1","0","投机","当日有效","22:39:35","非强平","已撤单","InfiniV8_1","      123783","沪镍2209","上期所","-1","000000011617|-290971658|3","ni",
"750","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:34","非强平","已撤单","InfiniV8_1","      123776","沪镍2209","上期所","-1","000000011601|-290971658|3","ni",
"749","""138411""","138411","ni2209","买　","开仓","已撤单","164020","-","1","1","0","投机","当日有效","22:39:34","非强平","已撤单","InfiniV8_1","      123770","沪镍2209","上期所","-1","000000011585|-290971658|3","ni",
"748","""138411""","138411","ni2209","买　","开仓","已撤单","163970","-","1","1","0","投机","当日有效","22:39:33","非强平","已撤单","InfiniV8_1","      123766","沪镍2209","上期所","-1","000000011569|-290971658|3","ni",
"747","""138411""","138411","ni2209","买　","开仓","已撤单","163970","-","1","1","0","投机","当日有效","22:39:33","非强平","已撤单","InfiniV8_1","      123761","沪镍2209","上期所","-1","000000011553|-290971658|3","ni",
"746","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:32","非强平","已撤单","InfiniV8_1","      123756","沪镍2209","上期所","-1","000000011537|-290971658|3","ni",
"745","""138411""","138411","ni2209","买　","开仓","已撤单","164020","-","1","1","0","投机","当日有效","22:39:32","非强平","已撤单","InfiniV8_1","      123750","沪镍2209","上期所","-1","000000011521|-290971658|3","ni",
"744","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:31","非强平","已撤单","InfiniV8_1","      123744","沪镍2209","上期所","-1","000000011505|-290971658|3","ni",
"743","""138411""","138411","ni2209","买　","开仓","已撤单","164020","-","1","1","0","投机","当日有效","22:39:31","非强平","已撤单","InfiniV8_1","      123742","沪镍2209","上期所","-1","000000011489|-290971658|3","ni",
"742","""138411""","138411","ni2209","买　","开仓","已撤单","164060","-","1","1","0","投机","当日有效","22:39:30","非强平","已撤单","InfiniV8_1","      123736","沪镍2209","上期所","-1","000000011473|-290971658|3","ni",
"741","""138411""","138411","ni2209","买　","开仓","已撤单","163970","-","1","1","0","投机","当日有效","22:39:30","非强平","已撤单","InfiniV8_1","      123732","沪镍2209","上期所","-1","000000011457|-290971658|3","ni",
"740","""138411""","138411","ni2209","买　","开仓","已撤单","164030","-","1","1","0","投机","当日有效","22:39:29","非强平","已撤单","InfiniV8_1","      123727","沪镍2209","上期所","-1","000000011441|-290971658|3","ni",
"739","""138411""","138411","ni2209","买　","开仓","已撤单","163950","-","1","1","0","投机","当日有效","22:39:29","非强平","已撤单","InfiniV8_1","      123726","沪镍2209","上期所","-1","000000011425|-290971658|3","ni",
"738","""138411""","138411","ni2208","　卖","开仓","全部成交","169010","169010.0","1","0","1","投机","当日有效","22:39:29","非强平","全部成交报单已提交","InfiniV8_1","      123721","沪镍2208","上期所","-1","000000011417|-290971658|3","ni",
"737","""138411""","138411","ni2209","买　","开仓","全部成交","164010","163950.0","1","0","1","投机","当日有效","22:39:29","非强平","全部成交报单已提交","InfiniV8_1","      123719","沪镍2209","上期所","-1","000000011401|-290971658|3","ni",
"736","""138411""","138411","ni2209","买　","开仓","已撤单","163990","-","1","1","0","投机","当日有效","22:39:28","非强平","已撤单","InfiniV8_1","      123712","沪镍2209","上期所","-1","000000011385|-290971658|3","ni",
"735","""138411""","138411","ni2209","买　","开仓","已撤单","163980","-","1","1","0","投机","当日有效","22:39:28","非强平","已撤单","InfiniV8_1","      123705","沪镍2209","上期所","-1","000000011369|-290971658|3","ni",
"734","""138411""","138411","ni2209","买　","开仓","已撤单","163960","-","1","1","0","投机","当日有效","22:39:26","非强平","已撤单","InfiniV8_1","      123683","沪镍2209","上期所","-1","000000011353|-290971658|3","ni",
"733","""138411""","138411","ni2209","买　","开仓","已撤单","163940","-","1","1","0","投机","当日有效","22:39:22","非强平","已撤单","InfiniV8_1","      123644","沪镍2209","上期所","-1","000000011337|-290971658|3","ni",
"732","""138411""","138411","ni2209","买　","开仓","已撤单","163940","-","1","1","0","投机","当日有效","22:39:21","非强平","已撤单","InfiniV8_1","      123640","沪镍2209","上期所","-1","000000011321|-290971658|3","ni",
"731","""138411""","138411","ni2209","买　","开仓","已撤单","163900","-","1","1","0","投机","当日有效","22:39:20","非强平","已撤单","InfiniV8_1","      123636","沪镍2209","上期所","-1","000000011305|-290971658|3","ni",
"730","""138411""","138411","ni2209","买　","开仓","已撤单","163900","-","1","1","0","投机","当日有效","22:39:19","非强平","已撤单","InfiniV8_1","      123629","沪镍2209","上期所","-1","000000011289|-290971658|3","ni",
"729","""138411""","138411","ni2209","买　","开仓","已撤单","163890","-","1","1","0","投机","当日有效","22:39:18","非强平","已撤单","InfiniV8_1","      123622","沪镍2209","上期所","-1","000000011273|-290971658|3","ni",
"728","""138411""","138411","ni2209","买　","开仓","已撤单","163870","-","1","1","0","投机","当日有效","22:39:10","非强平","已撤单","InfiniV8_1","      123575","沪镍2209","上期所","-1","000000011257|-290971658|3","ni",
"727","""138411""","138411","ni2209","买　","开仓","已撤单","163860","-","1","1","0","投机","当日有效","22:39:04","非强平","已撤单","InfiniV8_1","      123516","沪镍2209","上期所","-1","000000011241|-290971658|3","ni",
"726","""138411""","138411","ni2209","买　","开仓","已撤单","163870","-","1","1","0","投机","当日有效","22:39:03","非强平","已撤单","InfiniV8_1","      123509","沪镍2209","上期所","-1","000000011225|-290971658|3","ni",
"725","""138411""","138411","ni2209","买　","开仓","已撤单","163900","-","1","1","0","投机","当日有效","22:39:03","非强平","已撤单","InfiniV8_1","      123505","沪镍2209","上期所","-1","000000011209|-290971658|3","ni",
"724","""138411""","138411","ni2209","买　","开仓","已撤单","163870","-","1","1","0","投机","当日有效","22:39:02","非强平","已撤单","InfiniV8_1","      123492","沪镍2209","上期所","-1","000000011193|-290971658|3","ni",
"723","""138411""","138411","ni2209","买　","开仓","已撤单","163930","-","1","1","0","投机","当日有效","22:39:02","非强平","已撤单","InfiniV8_1","      123483","沪镍2209","上期所","-1","000000011177|-290971658|3","ni",
"722","""138411""","138411","ni2209","买　","开仓","已撤单","163960","-","1","1","0","投机","当日有效","22:39:01","非强平","已撤单","InfiniV8_1","      123461","沪镍2209","上期所","-1","000000011161|-290971658|3","ni",
"721","""138411""","138411","ni2209","买　","开仓","已撤单","163930","-","1","1","0","投机","当日有效","22:39:00","非强平","已撤单","InfiniV8_1","      123434","沪镍2209","上期所","-1","000000011145|-290971658|3","ni",
"720","""138411""","138411","ni2209","买　","开仓","已撤单","163910","-","1","1","0","投机","当日有效","22:39:00","非强平","已撤单","InfiniV8_1","      123421","沪镍2209","上期所","-1","000000011129|-290971658|3","ni",
"719","""138411""","138411","ni2209","买　","开仓","已撤单","163980","-","1","1","0","投机","当日有效","22:38:58","非强平","已撤单","InfiniV8_1","      123413","沪镍2209","上期所","-1","000000011113|-290971658|3","ni",
"718","""138411""","138411","ni2209","买　","开仓","已撤单","163980","-","1","1","0","投机","当日有效","22:38:53","非强平","已撤单","InfiniV8_1","      123384","沪镍2209","上期所","-1","000000011097|-290971658|3","ni",
"717","""138411""","138411","ni2209","买　","开仓","已撤单","163980","-","1","1","0","投机","当日有效","22:38:48","非强平","已撤单","InfiniV8_1","      123343","沪镍2209","上期所","-1","000000011081|-290971658|3","ni",
"716","""138411""","138411","ni2209","买　","开仓","已撤单","163970","-","1","1","0","投机","当日有效","22:38:47","非强平","已撤单","InfiniV8_1","      123334","沪镍2209","上期所","-1","000000011065|-290971658|3","ni",
"715","""138411""","138411","ni2209","买　","开仓","已撤单","163920","-","1","1","0","投机","当日有效","22:38:46","非强平","已撤单","InfiniV8_1","      123326","沪镍2209","上期所","-1","000000011049|-290971658|3","ni",
"714","""138411""","138411","ni2209","买　","开仓","已撤单","163900","-","1","1","0","投机","当日有效","22:38:45","非强平","已撤单","InfiniV8_1","      123315","沪镍2209","上期所","-1","000000011033|-290971658|3","ni",
"713","""138411""","138411","ni2209","买　","开仓","已撤单","163900","-","1","1","0","投机","当日有效","22:38:43","非强平","已撤单","InfiniV8_1","      123312","沪镍2209","上期所","-1","000000011017|-290971658|3","ni",
"712","""138411""","138411","ni2209","买　","开仓","已撤单","163910","-","1","1","0","投机","当日有效","22:38:43","非强平","已撤单","InfiniV8_1","      123308","沪镍2209","上期所","-1","000000011001|-290971658|3","ni",
"711","""138411""","138411","ni2209","买　","开仓","已撤单","163880","-","1","1","0","投机","当日有效","22:38:42","非强平","已撤单","InfiniV8_1","      123296","沪镍2209","上期所","-1","000000010985|-290971658|3","ni",
"710","""138411""","138411","ni2209","买　","开仓","已撤单","163890","-","1","1","0","投机","当日有效","22:38:41","非强平","已撤单","InfiniV8_1","      123292","沪镍2209","上期所","-1","000000010969|-290971658|3","ni",
"709","""138411""","138411","ni2209","买　","开仓","已撤单","163870","-","1","1","0","投机","当日有效","22:38:41","非强平","已撤单","InfiniV8_1","      123287","沪镍2209","上期所","-1","000000010953|-290971658|3","ni",
"708","""138411""","138411","ni2209","买　","开仓","已撤单","163910","-","1","1","0","投机","当日有效","22:38:40","非强平","已撤单","InfiniV8_1","      123281","沪镍2209","上期所","-1","000000010937|-290971658|3","ni",
"707","""138411""","138411","ni2209","买　","开仓","已撤单","163920","-","1","1","0","投机","当日有效","22:38:38","非强平","已撤单","InfiniV8_1","      123268","沪镍2209","上期所","-1","000000010921|-290971658|3","ni",
"706","""138411""","138411","ni2209","买　","开仓","已撤单","163950","-","1","1","0","投机","当日有效","22:38:37","非强平","已撤单","InfiniV8_1","      123262","沪镍2209","上期所","-1","000000010905|-290971658|3","ni",
"705","""138411""","138411","ni2209","买　","开仓","已撤单","163890","-","1","1","0","投机","当日有效","22:38:36","非强平","已撤单","InfiniV8_1","      123239","沪镍2209","上期所","-1","000000010889|-290971658|3","ni",
"704","""138411""","138411","ni2209","买　","开仓","已撤单","163870","-","1","1","0","投机","当日有效","22:38:35","非强平","已撤单","InfiniV8_1","      123235","沪镍2209","上期所","-1","000000010873|-290971658|3","ni",
"703","""138411""","138411","ni2209","买　","开仓","已撤单","163910","-","1","1","0","投机","当日有效","22:38:35","非强平","已撤单","InfiniV8_1","      123229","沪镍2209","上期所","-1","000000010857|-290971658|3","ni",
